chrom	start	end	width	strand	score	phyloP	rmsk	name	isBound	TF	chipseq.score	rownames
chr12	108231228	108231246	19	+	11.9801	-0.599842105263158	False	CTCF	True	CTCF	156.477996826172	TFBS_20866
chr12	108307749	108307767	19	+	18.9983	0.0397894736842105	False	CTCF	True	CTCF	389.457000732422	TFBS_20867
chr12	108333184	108333202	19	+	12.4025	0.516789473684211	False	CTCF	True	CTCF	445.093994140625	TFBS_20869
chr12	108811357	108811375	19	+	15.6009	0.744421052631579	False	CTCF	True	CTCF	232.59700012207	TFBS_20873
chr12	108903092	108903110	19	+	16.1894	0.941105263157894	False	CTCF	True	CTCF	364.679992675781	TFBS_20874
chr12	108904051	108904069	19	+	17.6425	1.02431578947368	False	CTCF	True	CTCF	364.679992675781	TFBS_20875
chr12	109437904	109437922	19	+	17.3857	0.876210526315789	False	CTCF	True	CTCF	465.9580078125	TFBS_20879
chr12	109542167	109542185	19	+	19.1879	1.58378947368421	False	CTCF	True	CTCF	333.821014404297	TFBS_20881
chr12	109612769	109612787	19	+	13.4086	1.95063157894737	False	CTCF	True	CTCF	198.205993652344	TFBS_20883
chr12	109830459	109830477	19	+	13.6213	0.556947368421053	False	CTCF	True	CTCF	140.39599609375	TFBS_20885
chr12	110377939	110377957	19	+	17.0264	0.196736842105263	False	CTCF	True	CTCF	479.867004394531	TFBS_20886
chr12	110598730	110598748	19	+	22.8606	0.424947368421053	False	CTCF	True	CTCF	358.161987304688	TFBS_20890
chr12	110936431	110936449	19	+	20.0852	4.39721052631579	False	CTCF	True	CTCF	404.170989990234	TFBS_20893
chr12	110991734	110991752	19	+	15.7546	-0.0911578947368421	False	CTCF	True	CTCF	512.216979980469	TFBS_20894
chr12	111401612	111401630	19	+	22.4467	0.362052631578947	False	CTCF	True	CTCF	486.821990966797	TFBS_20899
chr12	111405033	111405051	19	+	12.1825	-0.329210526315789	False	CTCF	True	CTCF	40.7564010620117	TFBS_20901
chr12	111426247	111426265	19	+	16.8223	0.913052631578947	False	CTCF	True	CTCF	535.504028320312	TFBS_20902
chr12	111722848	111722866	19	+	18.1843	1.39068421052632	False	CTCF	True	CTCF	358.161987304688	TFBS_20905
chr12	111878431	111878449	19	+	17.9178	1.19157894736842	False	CTCF	True	CTCF	460.195007324219	TFBS_20906
chr12	112113914	112113932	19	+	20.6275	0.812631578947368	False	CTCF	True	CTCF	486.821990966797	TFBS_20910
chr12	112127105	112127123	19	+	10.7828	-0.885526315789474	False	CTCF	True	CTCF	486.821990966797	TFBS_20911
chr12	112143282	112143300	19	+	14.2437	0.0214736842105263	False	CTCF	True	CTCF	469.434997558594	TFBS_20912
chr12	112145358	112145376	19	+	17.9272	0.821210526315789	False	CTCF	True	CTCF	469.434997558594	TFBS_20913
chr12	112498874	112498892	19	+	12.8125	0.081578947368421	False	CTCF	True	CTCF	249.360992431641	TFBS_20915
chr12	112552212	112552230	19	+	17.0852	0.385473684210526	False	CTCF	True	CTCF	732.309997558594	TFBS_20917
chr12	112659300	112659318	19	+	12.8214	0.422894736842105	False	CTCF	True	CTCF	379.024993896484	TFBS_20919
chr12	112930288	112930306	19	+	11.9925	0.781	False	CTCF	True	CTCF	399.889007568359	TFBS_20926
chr12	113144611	113144629	19	+	19.2751	-0.0521052631578947	False	CTCF	True	CTCF	455.526000976562	TFBS_20932
chr12	113148555	113148573	19	+	13.0601	0.389263157894737	False	CTCF	True	CTCF	455.526000976562	TFBS_20934
chr12	113216115	113216133	19	+	17.3332	0.112315789473684	False	CTCF	True	CTCF	420.752990722656	TFBS_20935
chr12	113217459	113217477	19	+	14.9573	0.055421052631579	False	CTCF	True	CTCF	420.752990722656	TFBS_20936
chr12	113220050	113220068	19	+	19.8003	0.254473684210526	False	CTCF	True	CTCF	452.049011230469	TFBS_20938
chr12	113222213	113222231	19	+	16.6006	0.255052631578947	False	CTCF	True	CTCF	452.049011230469	TFBS_20940
chr12	113224393	113224411	19	+	13.4775	0.253263157894737	False	CTCF	True	CTCF	452.049011230469	TFBS_20942
chr12	116827953	116827971	19	+	12.0635	-0.0044210526315789	False	CTCF	True	CTCF	129.253997802734	TFBS_20949
chr12	117132271	117132289	19	+	16.1179	0.173210526315789	False	CTCF	True	CTCF	316.433990478516	TFBS_20952
chr12	117385485	117385503	19	+	21.5609	-0.0172631578947368	False	CTCF	True	CTCF	361.639007568359	TFBS_20954
chr12	117772842	117772860	19	+	11.3526	0.788736842105263	False	CTCF	True	CTCF	427.7080078125	TFBS_20958
chr12	117993668	117993686	19	+	14.7135	1.91852631578947	False	CTCF	True	CTCF	497.252990722656	TFBS_20960
chr12	118457933	118457951	19	+	13.8312	3.12721052631579	False	CTCF	True	CTCF	445.093994140625	TFBS_20961
chr12	118930730	118930748	19	+	20.8363	0.741894736842105	False	CTCF	True	CTCF	255.647003173828	TFBS_20963
chr12	119426991	119427009	19	+	16.4434	1.07310526315789	False	CTCF	True	CTCF	248.104995727539	TFBS_20966
chr12	3235796	3235814	19	-	12.8967		False	CTCF	True	CTCF	303.842987060547	TFBS_20968
chr12	3391085	3391103	19	-	21.5598	1.53257894736842	False	CTCF	True	CTCF	432.183013916016	TFBS_20971
chr12	3791991	3792009	19	-	19.2404	1.023	False	CTCF	True	CTCF	389.457000732422	TFBS_20974
chr12	4477400	4477418	19	-	17.4562	0.914631578947368	False	CTCF	True	CTCF	142.569000244141	TFBS_20979
chr12	4548822	4548840	19	-	16.84	0.782105263157895	False	CTCF	True	CTCF	326.865997314453	TFBS_20980
chr12	4768999	4769017	19	-	11.4228	-0.535736842105263	False	CTCF	True	CTCF	335.274993896484	TFBS_20981
chr12	7978730	7978748	19	-	18.7827	0.885315789473684	False	CTCF	True	CTCF	302.524993896484	TFBS_20989
chr12	8232881	8232899	19	-	16.72	2.13105263157895	False	CTCF	True	CTCF	220.024002075195	TFBS_20990
chr12	8313344	8313362	19	-	10.1167	0.372631578947368	False	CTCF	True	CTCF	385.566009521484	TFBS_20993
chr12	9002235	9002253	19	-	15.4736	0.831947368421053	False	CTCF	True	CTCF	324.796997070312	TFBS_20998
chr12	9023227	9023245	19	-	15.7169	0.412263157894737	False	CTCF	True	CTCF	78.5356979370117	TFBS_20999
chr12	11149406	11149424	19	-	10.6473	1.28310526315789	False	CTCF	True	CTCF	67.0549011230469	TFBS_21006
chr12	11178956	11178974	19	-	18.3074	0.0608947368421053	False	CTCF	True	CTCF	308.033996582031	TFBS_21008
chr12	11337058	11337076	19	-	20.1908	0.645263157894737	False	CTCF	True	CTCF	225.408004760742	TFBS_21009
chr12	12149224	12149242	19	-	17.7478	0.758894736842105	False	CTCF	True	CTCF	136.205001831055	TFBS_21010
chr12	12324048	12324066	19	-	11.6019	0.469368421052632	False	CTCF	True	CTCF	340.915985107422	TFBS_21013
chr12	12939141	12939159	19	-	15.848	1.07442105263158	False	CTCF	True	CTCF	356.22900390625	TFBS_21015
chr12	13009666	13009684	19	-	15.8605	0.329157894736842	False	CTCF	True	CTCF	339.466003417969	TFBS_21016
chr12	15507767	15507785	19	-	15.4982	1.44605263157895	False	CTCF	True	CTCF	240.97900390625	TFBS_21020
chr12	16639557	16639575	19	-	19.3027	0.427736842105263	False	CTCF	True	CTCF	287.079010009766	TFBS_21024
chr12	17011772	17011790	19	-	21.4122	0.198473684210526	False	CTCF	True	CTCF	365.115997314453	TFBS_21027
chr12	17222232	17222250	19	-	15.7678	-0.350947368421053	False	CTCF	True	CTCF	316.433990478516	TFBS_21029
chr12	17778535	17778553	19	-	15.5143	0.625578947368421	False	CTCF	True	CTCF	245.169998168945	TFBS_21032
chr12	18054622	18054640	19	-	18.0552	0.22	False	CTCF	True	CTCF	299.485992431641	TFBS_21036
chr12	18551146	18551164	19	-	18.0552	0.357526315789474	False	CTCF	True	CTCF	68.0651016235352	TFBS_21037
chr12	18766137	18766155	19	-	18.0552	0.206368421052632	False	CTCF	True	CTCF	361.425994873047	TFBS_21038
chr12	19088086	19088104	19	-	12.8738	0.192052631578947	False	CTCF	True	CTCF	514.911987304688	TFBS_21039
chr12	19211133	19211151	19	-	18.0552	0.281631578947369	False	CTCF	True	CTCF	423.364990234375	TFBS_21040
chr12	19424529	19424547	19	-	16.1321	0.255684210526316	False	CTCF	True	CTCF	136.811004638672	TFBS_21041
chr12	19650986	19651004	19	-	18.0552	0.298210526315789	False	CTCF	True	CTCF	170.843002319336	TFBS_21042
chr12	19944378	19944396	19	-	16.209	-0.0874210526315789	False	CTCF	True	CTCF	277.934997558594	TFBS_21043
chr12	20266960	20266978	19	-	18.0366	0.170473684210526	False	CTCF	True	CTCF	287.915008544922	TFBS_21044
chr12	20451525	20451543	19	-	18.0552	0.326578947368421	False	CTCF	True	CTCF	241.630996704102	TFBS_21045
chr12	20652454	20652472	19	-	15.5143	0.204789473684211	False	CTCF	True	CTCF	117.346000671387	TFBS_21047
chr12	20816188	20816206	19	-	14.1066	0.448368421052632	False	CTCF	True	CTCF	144.97900390625	TFBS_21048
chr12	20870711	20870729	19	-	11.7728	-0.173421052631579	False	CTCF	True	CTCF	77.0057983398438	TFBS_21049
chr12	20921470	20921488	19	-	12.3528	0.315052631578947	False	CTCF	True	CTCF	36.9296989440918	TFBS_21050
chr12	21031052	21031070	19	-	18.0552	0.241473684210526	False	CTCF	True	CTCF	312.868011474609	TFBS_21051
chr12	21261055	21261073	19	-	17.1271	0.0572631578947368	False	CTCF	True	CTCF	182.305999755859	TFBS_21053
chr12	21373724	21373742	19	-	11.6863	-0.493368421052632	False	CTCF	True	CTCF	211.641998291016	TFBS_21057
chr12	21613968	21613986	19	-	16.209	-0.115526315789474	False	CTCF	True	CTCF	140.794006347656	TFBS_21058
chr12	21784712	21784730	19	-	15.6131	0.0892631578947368	False	CTCF	True	CTCF	115.404998779297	TFBS_21059
chr12	23010670	23010688	19	-	14.1066	0.637263157894737	False	CTCF	True	CTCF	58.7608985900879	TFBS_21060
chr12	23801360	23801378	19	-	14.1066	0.640842105263158	False	CTCF	True	CTCF	43.5615997314453	TFBS_21061
chr12	24601019	24601037	19	-	18.6387	0.145052631578947	False	CTCF	True	CTCF	295.460998535156	TFBS_21063
chr12	26415334	26415352	19	-	16.8119	0.480052631578948	False	CTCF	True	CTCF	340.774993896484	TFBS_21073
chr12	28784520	28784538	19	-	11.5902	0.188052631578947	False	CTCF	True	CTCF	194.878005981445	TFBS_21080
chr12	29628572	29628590	19	-	12.9859	-0.349368421052632	False	CTCF	True	CTCF	220.024002075195	TFBS_21083
chr12	29855222	29855240	19	-	18.2758	4.75189473684211	False	CTCF	True	CTCF	157.160003662109	TFBS_21085
chr12	29883390	29883408	19	-	18.864	0.0583157894736842	False	CTCF	True	CTCF	309.47900390625	TFBS_21086
chr12	30578209	30578227	19	-	17.6209	-0.0446842105263158	False	CTCF	True	CTCF	245.169998168945	TFBS_21090
chr12	32292294	32292312	19	-	17.1324	-0.298	False	CTCF	True	CTCF	328.042999267578	TFBS_21098
chr12	32379452	32379470	19	-	11.0641	1.65005263157895	False	CTCF	True	CTCF	258.647003173828	TFBS_21099
chr12	32379650	32379668	19	-	17.1469	0.303368421052632	False	CTCF	True	CTCF	258.647003173828	TFBS_21100
chr12	32897666	32897684	19	-	21.1319	0.781473684210526	False	CTCF	True	CTCF	396.167999267578	TFBS_21101
chr12	33010234	33010252	19	-	12.3335	1.01710526315789	False	CTCF	True	CTCF	297.555999755859	TFBS_21102
chr12	33109732	33109750	19	-	13.2566	1.62705263157895	False	CTCF	True	CTCF	170.800003051758	TFBS_21103
chr12	33334080	33334098	19	-	20.8156	1.28273684210526	False	CTCF	True	CTCF	392.934997558594	TFBS_21105
chr12	35192360	35192378	19	-	19.9815	1.09705263157895	False	CTCF	True	CTCF	240.102005004883	TFBS_21114
chr12	35674702	35674720	19	-	19.3634	0.205526315789474	False	CTCF	True	CTCF	224.095001220703	TFBS_21116
chr12	36041847	36041865	19	-	11.7126	-0.283578947368421	False	CTCF	True	CTCF	190.686996459961	TFBS_21121
chr12	38115391	38115409	19	-	14.181	1.49805263157895	False	CTCF	True	CTCF	174.410003662109	TFBS_21125
chr12	38123770	38123788	19	-	18.9193	1.04673684210526	False	CTCF	True	CTCF	116.049003601074	TFBS_21126
chr12	40815155	40815173	19	-	11.6173	1.14694736842105	False	CTCF	True	CTCF	147.38200378418	TFBS_21132
chr12	41222082	41222100	19	-	14.8025	-0.213842105263158	False	CTCF	True	CTCF	182.305999755859	TFBS_21134
chr12	45162224	45162242	19	-	14.473	0.202157894736842	False	CTCF	True	CTCF	188.080001831055	TFBS_21146
chr12	45187330	45187348	19	-	19.4581	1.95794736842105	False	CTCF	True	CTCF	288.615997314453	TFBS_21147
chr12	45489200	45489218	19	-	11.6595	-0.124105263157895	False	CTCF	True	CTCF	71.2459030151367	TFBS_21149
chr12	48391200	48391218	19	-	14.3979	0.0226842105263158	False	CTCF	True	CTCF	90.2650985717773	TFBS_21151
chr12	49171231	49171249	19	-	15.93	0.75678947368421	False	CTCF	True	CTCF	215.591995239258	TFBS_21154
chr12	49385370	49385388	19	-	17.9332	3.13878947368421	False	CTCF	True	CTCF	103.86499786377	TFBS_21155
chr12	50943806	50943824	19	-	14.1256	2.558	False	CTCF	True	CTCF	272.411010742188	TFBS_21159
chr12	50999803	50999821	19	-	18.1892	0.491052631578947	False	CTCF	True	CTCF	361.639007568359	TFBS_21160
chr12	51188422	51188440	19	-	18.99	2.86605263157895	False	CTCF	True	CTCF	188.080001831055	TFBS_21161
chr12	51741930	51741948	19	-	14.5706		False	CTCF	True	CTCF	389.457000732422	TFBS_21164
chr12	53042915	53042933	19	-	13.3223	2.89494736842105	False	CTCF	True	CTCF	238.882995605469	TFBS_21167
chr12	53301151	53301169	19	-	15.3893	0.84121052631579	False	CTCF	True	CTCF	90.4096984863281	TFBS_21168
chr12	54060956	54060974	19	-	22.5236	3.37042105263158	False	CTCF	True	CTCF	511.162994384766	TFBS_21169
chr12	54546420	54546438	19	-	16.0568	1.42742105263158	False	CTCF	True	CTCF	337.369995117188	TFBS_21172
chr12	55495250	55495268	19	-	16.4982	1.71168421052632	False	CTCF	True	CTCF	516.218994140625	TFBS_21177
chr12	55626911	55626929	19	-	15.3663	0.0716315789473684	False	CTCF	True	CTCF	341.561004638672	TFBS_21181
chr12	55720510	55720528	19	-	14.7579	3.18715789473684	False	CTCF	True	CTCF	265.763000488281	TFBS_21182
chr12	56541279	56541297	19	-	22.643	0.899947368421052	False	CTCF	True	CTCF	344.252014160156	TFBS_21186
chr12	56591915	56591933	19	-	17.8235	2.90684210526316	False	CTCF	True	CTCF	340.774993896484	TFBS_21187
chr12	56636984	56637002	19	-	17.145	1.74268421052632	False	CTCF	True	CTCF	340.774993896484	TFBS_21188
chr12	58924240	58924258	19	-	13.394	0.46478947368421	False	CTCF	True	CTCF	352.148986816406	TFBS_21200
chr12	59013373	59013391	19	-	10.4054	-0.906315789473684	False	CTCF	True	CTCF	58.6730995178223	TFBS_21203
chr12	62893411	62893429	19	-	16.472		False	CTCF	True	CTCF	229.501998901367	TFBS_21206
chr12	64104405	64104423	19	-	19.3634	-0.24278947368421	False	CTCF	True	CTCF	200.085006713867	TFBS_21207
chr12	68862824	68862842	19	-	16.9293	2.26515789473684	False	CTCF	True	CTCF	264.274993896484	TFBS_21213
chr12	69228192	69228210	19	-	13.3107	0.217105263157895	False	CTCF	True	CTCF	358.161987304688	TFBS_21216
chr12	70062294	70062312	19	-	23.6833	1.34673684210526	False	CTCF	True	CTCF	226.309997558594	TFBS_21220
chr12	70235415	70235433	19	-	10.6676	0.748263157894737	False	CTCF	True	CTCF	333.178985595703	TFBS_21221
chr12	70430727	70430745	19	-	18.309	1.48905263157895	False	CTCF	True	CTCF	209.546997070312	TFBS_21222
chr12	70825638	70825656	19	-	19.5393	0.946736842105263	False	CTCF	True	CTCF	149.524002075195	TFBS_21223
chr12	70910403	70910421	19	-	15.8601	1.24457894736842	False	CTCF	True	CTCF	404.170989990234	TFBS_21226
chr12	71707928	71707946	19	-	19.5191	1.05405263157895	False	CTCF	True	CTCF	379.024993896484	TFBS_21232
chr12	72047777	72047795	19	-	15.0181	0.929842105263158	False	CTCF	True	CTCF	123.633003234863	TFBS_21235
chr12	72520841	72520859	19	-	17.943	0.0715263157894736	False	CTCF	True	CTCF	396.411987304688	TFBS_21237
chr12	73034897	73034915	19	-	10.2222	0.467684210526316	False	CTCF	True	CTCF	75.4367980957031	TFBS_21241
chr12	73517500	73517518	19	-	15.6342	1.80984210526316	False	CTCF	True	CTCF	379.024993896484	TFBS_21243
chr12	73554272	73554290	19	-	20.9884	1.99447368421053	False	CTCF	True	CTCF	424.230010986328	TFBS_21245
chr12	74013947	74013965	19	-	13.2177	1.21242105263158	False	CTCF	True	CTCF	339.290985107422	TFBS_21248
chr12	74293851	74293869	19	-	14.6988	1.30105263157895	False	CTCF	True	CTCF	271.22900390625	TFBS_21250
chr12	76130494	76130512	19	-	16.2267	-0.0907368421052631	False	CTCF	True	CTCF	441.617004394531	TFBS_21256
chr12	76178012	76178030	19	-	17.8166	0.900578947368421	False	CTCF	True	CTCF	484.204986572266	TFBS_21257
chr12	76376852	76376870	19	-	16.8005	1.22063157894737	False	CTCF	True	CTCF	322.701995849609	TFBS_21261
chr12	76472242	76472260	19	-	19.9687	1.36331578947368	False	CTCF	True	CTCF	316.433990478516	TFBS_21262
chr12	76879460	76879478	19	-	13.6998	1.90578947368421	False	CTCF	True	CTCF	351.207000732422	TFBS_21270
chr12	77531489	77531507	19	-	21.2327	0.450315789473684	False	CTCF	True	CTCF	281.661010742188	TFBS_21271
chr12	77568460	77568478	19	-	15.2737	1.20826315789474	False	CTCF	True	CTCF	248.104995727539	TFBS_21272
chr12	77624497	77624515	19	-	16.3108	2.68557894736842	False	CTCF	True	CTCF	57.1169013977051	TFBS_21273
chr12	77668006	77668024	19	-	11.5544	-0.414315789473684	False	CTCF	True	CTCF	392.934997558594	TFBS_21274
chr12	79006538	79006556	19	-	12.1961	0.211105263157895	False	CTCF	True	CTCF	173.865005493164	TFBS_21280
chr12	79261212	79261230	19	-	21.6322	-0.022421052631579	False	CTCF	True	CTCF	285.138000488281	TFBS_21281
chr12	80132911	80132929	19	-	17.8298	1.54531578947368	False	CTCF	True	CTCF	566.799011230469	TFBS_21285
chr12	80197563	80197581	19	-	11.7166	0.3	False	CTCF	True	CTCF	365.115997314453	TFBS_21289
chr12	80585166	80585184	19	-	18.8381	-0.140105263157895	False	CTCF	True	CTCF	198.205993652344	TFBS_21293
chr12	80673374	80673392	19	-	13.4862	0.139631578947368	False	CTCF	True	CTCF	406.843994140625	TFBS_21295
chr12	80681501	80681519	19	-	19.3229	1.21168421052632	False	CTCF	True	CTCF	250.365005493164	TFBS_21296
chr12	80721635	80721653	19	-	10.278	-0.479947368421053	False	CTCF	True	CTCF	368.592987060547	TFBS_21297
chr12	80760726	80760744	19	-	22.5523	1.67347368421053	False	CTCF	True	CTCF	559.844970703125	TFBS_21299
chr12	80791756	80791774	19	-	14.7909	1.19684210526316	False	CTCF	True	CTCF	81.5127029418945	TFBS_21301
chr12	81182288	81182306	19	-	22.1558	1.52026315789474	False	CTCF	True	CTCF	340.774993896484	TFBS_21304
chr12	82470180	82470198	19	-	13.9391	0.761105263157895	False	CTCF	True	CTCF	393.947998046875	TFBS_21307
chr12	82616972	82616990	19	-	10.3084	0.236736842105263	False	CTCF	True	CTCF	131.365997314453	TFBS_21308
chr12	82772390	82772408	19	-	12.8137	0.896947368421052	False	CTCF	True	CTCF	62.2165985107422	TFBS_21309
chr12	83018201	83018219	19	-	10.5856	0.951789473684211	False	CTCF	True	CTCF	302.524993896484	TFBS_21311
chr12	83027180	83027198	19	-	15.3764	0.0061052631578947	False	CTCF	True	CTCF	186.496994018555	TFBS_21312
chr12	83771055	83771073	19	-	14.835	-0.158263157894737	False	CTCF	True	CTCF	384.162994384766	TFBS_21316
chr12	84031139	84031157	19	-	17.5805		False	CTCF	True	CTCF	257.320007324219	TFBS_21318
chr12	84249407	84249425	19	-	17.0645	1.03652631578947	False	CTCF	True	CTCF	511.162994384766	TFBS_21320
chr12	84589932	84589950	19	-	16.0414	0.810789473684211	False	CTCF	True	CTCF	772.327026367188	TFBS_21326
chr12	84876990	84877008	19	-	16.6555	1.28931578947368	False	CTCF	True	CTCF	673.163024902344	TFBS_21329
chr12	85142994	85143012	19	-	14.1158	0.429894736842105	False	CTCF	True	CTCF	472.200012207031	TFBS_21331
chr12	85487812	85487830	19	-	11.3333	-0.129	False	CTCF	True	CTCF	361.639007568359	TFBS_21333
chr12	85487924	85487942	19	-	19.4128	0.712	False	CTCF	True	CTCF	361.639007568359	TFBS_21334
chr12	85663066	85663084	19	-	17.4806	1.21531578947368	False	CTCF	True	CTCF	396.411987304688	TFBS_21337
chr12	85729576	85729594	19	-	13.9272	1.00726315789474	False	CTCF	True	CTCF	448.571014404297	TFBS_21338
chr12	86402923	86402941	19	-	17.6289	1.51394736842105	False	CTCF	True	CTCF	472.911987304688	TFBS_21340
chr12	86433455	86433473	19	-	13.2526	1.89421052631579	False	CTCF	True	CTCF	274.506011962891	TFBS_21341
chr12	86614370	86614388	19	-	14.8199	1.28515789473684	False	CTCF	True	CTCF	347.846984863281	TFBS_21342
chr12	86924029	86924047	19	-	12.826	1.14347368421053	False	CTCF	True	CTCF	400.234008789062	TFBS_21347
chr12	88243078	88243096	19	-	15.607		False	CTCF	True	CTCF	84.655403137207	TFBS_21351
chr12	88243286	88243304	19	-	13.8766		False	CTCF	True	CTCF	84.655403137207	TFBS_21353
chr12	89106609	89106627	19	-	18.9214	2.23926315789474	False	CTCF	True	CTCF	337.298004150391	TFBS_21355
chr12	89134569	89134587	19	-	18.9493	2.26563157894737	False	CTCF	True	CTCF	326.865997314453	TFBS_21356
chr12	89383475	89383493	19	-	18.0564	1.03231578947368	False	CTCF	True	CTCF	187.774002075195	TFBS_21361
chr12	89451126	89451144	19	-	17.5069	1.03410526315789	False	CTCF	True	CTCF	229.501998901367	TFBS_21363
chr12	91326250	91326268	19	-	14.4964	1.45678947368421	False	CTCF	True	CTCF	215.832992553711	TFBS_21365
chr12	98347747	98347765	19	-	19.158	-0.0016315789473684	False	CTCF	True	CTCF	196.973999023438	TFBS_21380
chr12	99861177	99861195	19	-	14.488	1.67894736842105	False	CTCF	True	CTCF	53.1525001525879	TFBS_21385
chr12	99971681	99971699	19	-	12.7067	0.0323684210526316	False	CTCF	True	CTCF	448.571014404297	TFBS_21387
chr12	100338313	100338331	19	-	11.8654	-0.214210526315789	False	CTCF	True	CTCF	134.110000610352	TFBS_21390
chr12	101029398	101029416	19	-	19.7636	-0.164473684210526	False	CTCF	True	CTCF	299.048004150391	TFBS_21399
chr12	101958376	101958394	19	-	11.5799	0.341736842105263	False	CTCF	True	CTCF	293.364990234375	TFBS_21402
chr12	102182181	102182199	19	-	12.9778	-0.198789473684211	False	CTCF	True	CTCF	396.411987304688	TFBS_21404
chr12	102387419	102387437	19	-	19.6316	-0.343894736842105	False	CTCF	True	CTCF	528.549011230469	TFBS_21406
chr12	102596590	102596608	19	-	18.6804	-0.192684210526316	False	CTCF	True	CTCF	352.037994384766	TFBS_21408
chr12	102733566	102733584	19	-	10.6716	0.867526315789474	False	CTCF	True	CTCF	469.434997558594	TFBS_21410
chr12	102769183	102769201	19	-	17.4085	3.66631578947368	False	CTCF	True	CTCF	152.968994140625	TFBS_21411
chr12	103301829	103301847	19	-	14.9191	0.634894736842105	False	CTCF	True	CTCF	389.457000732422	TFBS_21413
chr12	103322957	103322975	19	-	17.9967	0.802947368421052	False	CTCF	True	CTCF	472.911987304688	TFBS_21416
chr12	103348710	103348728	19	-	18.2146	0.258631578947368	False	CTCF	True	CTCF	341.561004638672	TFBS_21417
chr12	103710567	103710585	19	-	14.5417	0.227368421052632	False	CTCF	True	CTCF	156.065994262695	TFBS_21425
chr12	104069843	104069861	19	-	21.9972	0.277526315789474	False	CTCF	True	CTCF	259.838012695312	TFBS_21427
chr12	104419338	104419356	19	-	17.2499	1.015	False	CTCF	True	CTCF	316.433990478516	TFBS_21429
chr12	104427178	104427196	19	-	19.9919	1.36136842105263	False	CTCF	True	CTCF	389.457000732422	TFBS_21430
chr12	104448353	104448371	19	-	22.4447	0.254684210526316	False	CTCF	True	CTCF	354.134002685547	TFBS_21431
chr12	104699837	104699855	19	-	19.8188	1.53705263157895	False	CTCF	True	CTCF	236.455993652344	TFBS_21435
chr12	104830013	104830031	19	-	11.8772	-0.0105789473684211	False	CTCF	True	CTCF	96.940299987793	TFBS_21437
chr12	104899008	104899026	19	-	17.959	0.557789473684211	False	CTCF	True	CTCF	306.002014160156	TFBS_21438
chr12	104939886	104939904	19	-	17.499	1.48305263157895	False	CTCF	True	CTCF	406.843994140625	TFBS_21439
chr12	105129699	105129717	19	-	15.6991	0.39621052631579	False	CTCF	True	CTCF	234.483993530273	TFBS_21444
chr12	105145134	105145152	19	-	15.6991	0.391368421052632	False	CTCF	True	CTCF	225.975997924805	TFBS_21446
chr12	105174496	105174514	19	-	15.0435	0.506052631578947	False	CTCF	True	CTCF	345.251007080078	TFBS_21447
chr12	105189142	105189160	19	-	15.0435	0.254789473684211	False	CTCF	True	CTCF	334.286987304688	TFBS_21448
chr12	105742245	105742263	19	-	12.5461	2.08384210526316	False	CTCF	True	CTCF	32.671199798584	TFBS_21456
chr12	107998949	107998967	19	-	11.945	2.57084210526316	False	CTCF	True	CTCF	427.7080078125	TFBS_21461
chr12	108006326	108006344	19	-	11.8114	0.621736842105263	False	CTCF	True	CTCF	427.7080078125	TFBS_21462
chr12	108121505	108121523	19	-	14.7919	1.00063157894737	False	CTCF	True	CTCF	319.911010742188	TFBS_21463
chr12	108293179	108293197	19	-	14.5144	0.766368421052631	False	CTCF	True	CTCF	493.776000976562	TFBS_21464
chr12	108422996	108423014	19	-	14.1416	0.441526315789474	False	CTCF	True	CTCF	204.085998535156	TFBS_21466
chr12	108487990	108488008	19	-	20.884	-0.459789473684211	False	CTCF	True	CTCF	406.843994140625	TFBS_21467
chr12	108541224	108541242	19	-	21.5273	0.349947368421053	False	CTCF	True	CTCF	399.889007568359	TFBS_21471
chr12	108657564	108657582	19	-	20.8601	0.334157894736842	False	CTCF	True	CTCF	349.942993164062	TFBS_21472
chr12	108713976	108713994	19	-	17.4118	3.14273684210526	False	CTCF	True	CTCF	131.063003540039	TFBS_21474
chr12	108758016	108758034	19	-	18.0	0.172368421052632	False	CTCF	True	CTCF	529.887023925781	TFBS_21475
chr12	109394006	109394024	19	-	20.2236	1.44163157894737	False	CTCF	True	CTCF	427.7080078125	TFBS_21478
chr12	109609236	109609254	19	-	10.1703	1.26284210526316	False	CTCF	True	CTCF	198.205993652344	TFBS_21480
chr12	109750170	109750188	19	-	16.5621	-0.0828947368421052	False	CTCF	True	CTCF	257.320007324219	TFBS_21482
chr12	109950809	109950827	19	-	18.7688	0.141315789473684	False	CTCF	True	CTCF	351.207000732422	TFBS_21484
chr12	109958906	109958924	19	-	18.5967	1.50284210526316	False	CTCF	True	CTCF	351.207000732422	TFBS_21485
chr12	110373580	110373598	19	-	18.7455	0.95278947368421	False	CTCF	True	CTCF	479.867004394531	TFBS_21486
chr12	110376748	110376766	19	-	12.2648	0.0394736842105263	False	CTCF	True	CTCF	479.867004394531	TFBS_21487
chr12	110843843	110843861	19	-	13.1789	0.483631578947368	False	CTCF	True	CTCF	444.18798828125	TFBS_21492
chr12	111143383	111143401	19	-	18.0597	0.109052631578947	False	CTCF	True	CTCF	326.865997314453	TFBS_21495
chr12	111334846	111334864	19	-	10.0719	0.133736842105263	False	CTCF	True	CTCF	97.3643035888672	TFBS_21498
chr12	111413508	111413526	19	-	13.9693	-0.595105263157895	False	CTCF	True	CTCF	535.504028320312	TFBS_21499
