TFBS_cluster	biological.state	Counts	Freqs
27718	TFBS_8324	Bound	48	0.0903954802259887
27719	TFBS_8324	Nucleosome.occupied	310	0.583804143126177
27720	TFBS_8328	Accessible	21	0.142857142857143
27721	TFBS_8328	Bound	111	0.755102040816326
27722	TFBS_8328	Nucleosome.occupied	15	0.102040816326531
27723	TFBS_8331	Accessible	12	0.218181818181818
27724	TFBS_8331	Bound	40	0.727272727272727
27725	TFBS_8331	Nucleosome.occupied	3	0.0545454545454545
27726	TFBS_8334	Accessible	68	0.764044943820225
27727	TFBS_8334	Nucleosome.occupied	21	0.235955056179775
27728	TFBS_8336	Accessible	517	0.777443609022556
27729	TFBS_8336	Bound	13	0.0195488721804511
27730	TFBS_8336	Nucleosome.occupied	135	0.203007518796992
27731	TFBS_8337	Accessible	17	0.0769230769230769
27732	TFBS_8337	Bound	84	0.380090497737557
27733	TFBS_8337	Nucleosome.occupied	120	0.542986425339366
27734	TFBS_8341	Accessible	123	0.506172839506173
27735	TFBS_8341	Bound	23	0.0946502057613169
27736	TFBS_8341	Nucleosome.occupied	97	0.39917695473251
27737	TFBS_8347	Accessible	239	0.485772357723577
27738	TFBS_8347	Bound	175	0.355691056910569
27739	TFBS_8347	Nucleosome.occupied	78	0.158536585365854
27740	TFBS_8348	Accessible	76	0.214084507042254
27741	TFBS_8348	Bound	252	0.709859154929578
27742	TFBS_8348	Nucleosome.occupied	27	0.076056338028169
27743	TFBS_8349	Accessible	85	0.222513089005236
27744	TFBS_8349	Bound	187	0.489528795811518
27745	TFBS_8349	Nucleosome.occupied	110	0.287958115183246
27746	TFBS_8351	Accessible	29	0.0511463844797178
27747	TFBS_8351	Bound	15	0.0264550264550265
27748	TFBS_8351	Nucleosome.occupied	523	0.922398589065256
27749	TFBS_8354	Accessible	73	0.317391304347826
27750	TFBS_8354	Bound	1	0.00434782608695652
27751	TFBS_8354	Nucleosome.occupied	156	0.678260869565217
27752	TFBS_8356	Accessible	96	0.315789473684211
27753	TFBS_8356	Bound	15	0.0493421052631579
27754	TFBS_8356	Nucleosome.occupied	193	0.634868421052632
27755	TFBS_8362	Accessible	53	0.0647130647130647
27756	TFBS_8362	Bound	331	0.404151404151404
27757	TFBS_8362	Nucleosome.occupied	435	0.531135531135531
27758	TFBS_8367	Accessible	50	0.357142857142857
27759	TFBS_8367	Bound	6	0.0428571428571429
27760	TFBS_8367	Nucleosome.occupied	84	0.6
27761	TFBS_8372	Accessible	39	0.139784946236559
27762	TFBS_8372	Bound	205	0.734767025089606
27763	TFBS_8372	Nucleosome.occupied	35	0.125448028673835
27764	TFBS_8382	Accessible	68	0.251851851851852
27765	TFBS_8382	Bound	55	0.203703703703704
27766	TFBS_8382	Nucleosome.occupied	147	0.544444444444444
27767	TFBS_8386	Accessible	5	0.135135135135135
27768	TFBS_8386	Bound	31	0.837837837837838
27769	TFBS_8386	Nucleosome.occupied	1	0.027027027027027
27770	TFBS_8388	Accessible	9	0.0216346153846154
27771	TFBS_8388	Nucleosome.occupied	407	0.978365384615385
27772	TFBS_839	Accessible	128	0.265560165975104
27773	TFBS_839	Bound	240	0.49792531120332
27774	TFBS_839	Nucleosome.occupied	114	0.236514522821577
27775	TFBS_8393	Accessible	21	0.214285714285714
27776	TFBS_8393	Bound	68	0.693877551020408
27777	TFBS_8393	Nucleosome.occupied	9	0.0918367346938776
27778	TFBS_8394	Accessible	5	0.25
27779	TFBS_8394	Nucleosome.occupied	15	0.75
27780	TFBS_8395	Accessible	28	0.259259259259259
27781	TFBS_8395	Bound	58	0.537037037037037
27782	TFBS_8395	Nucleosome.occupied	22	0.203703703703704
27783	TFBS_8396	Accessible	171	0.38255033557047
27784	TFBS_8396	Bound	7	0.0156599552572707
27785	TFBS_8396	Nucleosome.occupied	269	0.601789709172259
27786	TFBS_8405	Accessible	49	0.169550173010381
27787	TFBS_8405	Bound	203	0.70242214532872
27788	TFBS_8405	Nucleosome.occupied	37	0.1280276816609
27789	TFBS_8409	Accessible	50	0.257731958762887
27790	TFBS_8409	Bound	7	0.0360824742268041
27791	TFBS_8409	Nucleosome.occupied	137	0.706185567010309
27792	TFBS_8411	Accessible	17	0.197674418604651
27793	TFBS_8411	Bound	57	0.662790697674419
27794	TFBS_8411	Nucleosome.occupied	12	0.13953488372093
27795	TFBS_8412	Accessible	35	0.448717948717949
27796	TFBS_8412	Bound	27	0.346153846153846
27797	TFBS_8412	Nucleosome.occupied	16	0.205128205128205
27798	TFBS_8413	Accessible	176	0.651851851851852
27799	TFBS_8413	Bound	30	0.111111111111111
27800	TFBS_8413	Nucleosome.occupied	64	0.237037037037037
27801	TFBS_8415	Accessible	116	0.371794871794872
27802	TFBS_8415	Bound	22	0.0705128205128205
27803	TFBS_8415	Nucleosome.occupied	174	0.557692307692308
27804	TFBS_8417	Accessible	26	0.5
27805	TFBS_8417	Nucleosome.occupied	26	0.5
27806	TFBS_8419	Accessible	121	0.374613003095975
27807	TFBS_8419	Bound	2	0.00619195046439629
27808	TFBS_8419	Nucleosome.occupied	200	0.619195046439629
27809	TFBS_8420	Accessible	81	0.383886255924171
27810	TFBS_8420	Bound	15	0.0710900473933649
27811	TFBS_8420	Nucleosome.occupied	115	0.545023696682464
27812	TFBS_8423	Accessible	35	0.686274509803922
27813	TFBS_8423	Bound	5	0.0980392156862745
27814	TFBS_8423	Nucleosome.occupied	11	0.215686274509804
27815	TFBS_8424	Accessible	21	0.0857142857142857
27816	TFBS_8424	Bound	7	0.0285714285714286
27817	TFBS_8424	Nucleosome.occupied	217	0.885714285714286
27818	TFBS_8426	Accessible	17	0.0871794871794872
27819	TFBS_8426	Bound	10	0.0512820512820513
27820	TFBS_8426	Nucleosome.occupied	168	0.861538461538462
27821	TFBS_8427	Accessible	81	0.327935222672065
27822	TFBS_8427	Bound	107	0.433198380566802
27823	TFBS_8427	Nucleosome.occupied	59	0.238866396761134
27824	TFBS_8429	Accessible	42	0.145328719723183
27825	TFBS_8429	Bound	202	0.698961937716263
27826	TFBS_8429	Nucleosome.occupied	45	0.155709342560554
27827	TFBS_8430	Accessible	17	0.0955056179775281
27828	TFBS_8430	Bound	66	0.370786516853933
27829	TFBS_8430	Nucleosome.occupied	95	0.533707865168539
27830	TFBS_8434	Accessible	88	0.269938650306748
27831	TFBS_8434	Bound	147	0.450920245398773
27832	TFBS_8434	Nucleosome.occupied	91	0.279141104294479
27833	TFBS_8435	Accessible	1	0.05
27834	TFBS_8435	Nucleosome.occupied	19	0.95
27835	TFBS_8437	Accessible	12	0.0594059405940594
27836	TFBS_8437	Bound	102	0.504950495049505
27837	TFBS_8437	Nucleosome.occupied	88	0.435643564356436
27838	TFBS_8438	Accessible	29	0.218045112781955
27839	TFBS_8438	Bound	90	0.676691729323308
27840	TFBS_8438	Nucleosome.occupied	14	0.105263157894737
27841	TFBS_8441	Accessible	100	0.206611570247934
27842	TFBS_8441	Bound	162	0.334710743801653
27843	TFBS_8441	Nucleosome.occupied	222	0.458677685950413
27844	TFBS_8447	Accessible	14	0.666666666666667
27845	TFBS_8447	Nucleosome.occupied	7	0.333333333333333
27846	TFBS_8448	Accessible	69	0.291139240506329
27847	TFBS_8448	Bound	115	0.485232067510549
27848	TFBS_8448	Nucleosome.occupied	53	0.223628691983122
27849	TFBS_8450	Accessible	55	0.34375
27850	TFBS_8450	Nucleosome.occupied	105	0.65625
27851	TFBS_8452	Accessible	144	0.582995951417004
27852	TFBS_8452	Bound	30	0.121457489878543
27853	TFBS_8452	Nucleosome.occupied	73	0.295546558704453
27854	TFBS_8453	Accessible	172	0.696356275303644
27855	TFBS_8453	Bound	8	0.0323886639676113
27856	TFBS_8453	Nucleosome.occupied	67	0.271255060728745
27857	TFBS_8459	Accessible	11	0.196428571428571
27858	TFBS_8459	Bound	40	0.714285714285714
27859	TFBS_8459	Nucleosome.occupied	5	0.0892857142857143
27860	TFBS_8460	Accessible	42	0.219895287958115
27861	TFBS_8460	Bound	139	0.727748691099476
27862	TFBS_8460	Nucleosome.occupied	10	0.0523560209424084
27863	TFBS_8468	Accessible	25	0.176056338028169
27864	TFBS_8468	Bound	87	0.612676056338028
27865	TFBS_8468	Nucleosome.occupied	30	0.211267605633803
27866	TFBS_8471	Accessible	39	0.183098591549296
27867	TFBS_8471	Bound	171	0.802816901408451
27868	TFBS_8471	Nucleosome.occupied	3	0.0140845070422535
27869	TFBS_8475	Accessible	107	0.218367346938776
27870	TFBS_8475	Bound	312	0.636734693877551
27871	TFBS_8475	Nucleosome.occupied	71	0.144897959183673
27872	TFBS_8476	Accessible	75	0.283018867924528
27873	TFBS_8476	Bound	22	0.0830188679245283
27874	TFBS_8476	Nucleosome.occupied	168	0.633962264150943
27875	TFBS_8479	Accessible	61	0.508333333333333
27876	TFBS_8479	Bound	27	0.225
27877	TFBS_8479	Nucleosome.occupied	32	0.266666666666667
27878	TFBS_848	Accessible	42	0.222222222222222
27879	TFBS_848	Bound	115	0.608465608465608
27880	TFBS_848	Nucleosome.occupied	32	0.169312169312169
27881	TFBS_8481	Accessible	53	0.21285140562249
27882	TFBS_8481	Bound	174	0.698795180722892
27883	TFBS_8481	Nucleosome.occupied	22	0.0883534136546185
27884	TFBS_8482	Accessible	62	0.885714285714286
27885	TFBS_8482	Bound	3	0.0428571428571429
27886	TFBS_8482	Nucleosome.occupied	5	0.0714285714285714
27887	TFBS_8483	Accessible	24	0.666666666666667
27888	TFBS_8483	Bound	1	0.0277777777777778
27889	TFBS_8483	Nucleosome.occupied	11	0.305555555555556
27890	TFBS_8484	Accessible	113	0.70625
27891	TFBS_8484	Bound	18	0.1125
27892	TFBS_8484	Nucleosome.occupied	29	0.18125
27893	TFBS_8488	Accessible	48	0.272727272727273
27894	TFBS_8488	Bound	71	0.403409090909091
27895	TFBS_8488	Nucleosome.occupied	57	0.323863636363636
27896	TFBS_8491	Accessible	78	0.215469613259669
27897	TFBS_8491	Bound	213	0.588397790055249
27898	TFBS_8491	Nucleosome.occupied	71	0.196132596685083
27899	TFBS_8493	Accessible	141	0.540229885057471
27900	TFBS_8493	Bound	12	0.0459770114942529
27901	TFBS_8493	Nucleosome.occupied	108	0.413793103448276
27902	TFBS_8496	Accessible	24	0.192
27903	TFBS_8496	Bound	36	0.288
27904	TFBS_8496	Nucleosome.occupied	65	0.52
27905	TFBS_8497	Accessible	47	0.0910852713178295
27906	TFBS_8497	Bound	380	0.736434108527132
27907	TFBS_8497	Nucleosome.occupied	89	0.172480620155039
27908	TFBS_8506	Accessible	119	0.394039735099338
27909	TFBS_8506	Bound	6	0.0198675496688742
27910	TFBS_8506	Nucleosome.occupied	177	0.586092715231788
27911	TFBS_8509	Accessible	4	0.027972027972028
27912	TFBS_8509	Bound	14	0.0979020979020979
27913	TFBS_8509	Nucleosome.occupied	125	0.874125874125874
27914	TFBS_851	Accessible	203	0.30804248861912
27915	TFBS_851	Bound	16	0.0242792109256449
27916	TFBS_851	Nucleosome.occupied	440	0.667678300455235
27917	TFBS_8513	Accessible	72	0.136882129277567
27918	TFBS_8513	Bound	269	0.511406844106464
27919	TFBS_8513	Nucleosome.occupied	185	0.35171102661597
27920	TFBS_8514	Accessible	99	0.49009900990099
27921	TFBS_8514	Bound	66	0.326732673267327
27922	TFBS_8514	Nucleosome.occupied	37	0.183168316831683
27923	TFBS_8515	Accessible	17	0.0779816513761468
27924	TFBS_8515	Bound	179	0.821100917431193
27925	TFBS_8515	Nucleosome.occupied	22	0.100917431192661
27926	TFBS_8519	Accessible	35	0.108695652173913
27927	TFBS_8519	Bound	75	0.232919254658385
27928	TFBS_8519	Nucleosome.occupied	212	0.658385093167702
27929	TFBS_8520	Accessible	41	0.157088122605364
27930	TFBS_8520	Bound	107	0.409961685823755
27931	TFBS_8520	Nucleosome.occupied	113	0.432950191570881
27932	TFBS_8523	Accessible	476	0.576969696969697
27933	TFBS_8523	Bound	58	0.0703030303030303
27934	TFBS_8523	Nucleosome.occupied	291	0.352727272727273
27935	TFBS_853	Accessible	35	0.180412371134021
27936	TFBS_853	Bound	135	0.695876288659794
27937	TFBS_853	Nucleosome.occupied	24	0.123711340206186
27938	TFBS_8530	Accessible	21	0.143835616438356
27939	TFBS_8530	Bound	116	0.794520547945205
27940	TFBS_8530	Nucleosome.occupied	9	0.0616438356164384
27941	TFBS_8531	Accessible	89	0.132243684992571
27942	TFBS_8531	Bound	28	0.0416047548291233
27943	TFBS_8531	Nucleosome.occupied	556	0.826151560178306
27944	TFBS_8532	Accessible	159	0.535353535353535
27945	TFBS_8532	Bound	24	0.0808080808080808
27946	TFBS_8532	Nucleosome.occupied	114	0.383838383838384
27947	TFBS_8536	Accessible	75	0.38860103626943
27948	TFBS_8536	Bound	104	0.538860103626943
27949	TFBS_8536	Nucleosome.occupied	14	0.0725388601036269
27950	TFBS_8537	Accessible	13	0.0884353741496599
27951	TFBS_8537	Bound	3	0.0204081632653061
27952	TFBS_8537	Nucleosome.occupied	131	0.891156462585034
27953	TFBS_8540	Accessible	3	0.0508474576271186
27954	TFBS_8540	Bound	40	0.677966101694915
27955	TFBS_8540	Nucleosome.occupied	16	0.271186440677966
27956	TFBS_8541	Accessible	37	0.253424657534247
27957	TFBS_8541	Bound	97	0.664383561643836
27958	TFBS_8541	Nucleosome.occupied	12	0.0821917808219178
27959	TFBS_8542	Accessible	32	0.235294117647059
27960	TFBS_8542	Bound	45	0.330882352941176
27961	TFBS_8542	Nucleosome.occupied	59	0.433823529411765
27962	TFBS_8544	Accessible	39	0.134948096885813
27963	TFBS_8544	Bound	210	0.726643598615917
27964	TFBS_8544	Nucleosome.occupied	40	0.13840830449827
27965	TFBS_8545	Accessible	44	0.141479099678457
27966	TFBS_8545	Bound	247	0.794212218649518
27967	TFBS_8545	Nucleosome.occupied	20	0.0643086816720257
27968	TFBS_8548	Accessible	2	0.0425531914893617
27969	TFBS_8548	Bound	18	0.382978723404255
27970	TFBS_8548	Nucleosome.occupied	27	0.574468085106383
27971	TFBS_8549	Accessible	61	0.521367521367521
27972	TFBS_8549	Bound	6	0.0512820512820513
27973	TFBS_8549	Nucleosome.occupied	50	0.427350427350427
27974	TFBS_855	Accessible	368	0.408888888888889
27975	TFBS_855	Bound	189	0.21
27976	TFBS_855	Nucleosome.occupied	343	0.381111111111111
27977	TFBS_8559	Accessible	110	0.585106382978723
27978	TFBS_8559	Bound	7	0.0372340425531915
27979	TFBS_8559	Nucleosome.occupied	71	0.377659574468085
27980	TFBS_8560	Accessible	23	0.0970464135021097
27981	TFBS_8560	Nucleosome.occupied	214	0.90295358649789
27982	TFBS_8566	Accessible	24	0.205128205128205
27983	TFBS_8566	Bound	67	0.572649572649573
27984	TFBS_8566	Nucleosome.occupied	26	0.222222222222222
27985	TFBS_8567	Accessible	26	0.226086956521739
27986	TFBS_8567	Bound	65	0.565217391304348
27987	TFBS_8567	Nucleosome.occupied	24	0.208695652173913
27988	TFBS_8568	Accessible	25	0.0915750915750916
27989	TFBS_8568	Bound	131	0.47985347985348
27990	TFBS_8568	Nucleosome.occupied	117	0.428571428571429
27991	TFBS_8571	Accessible	34	0.138211382113821
27992	TFBS_8571	Bound	101	0.410569105691057
27993	TFBS_8571	Nucleosome.occupied	111	0.451219512195122
27994	TFBS_8578	Accessible	65	0.282608695652174
27995	TFBS_8578	Bound	120	0.521739130434783
27996	TFBS_8578	Nucleosome.occupied	45	0.195652173913043
27997	TFBS_8581	Accessible	168	0.7
27998	TFBS_8581	Bound	51	0.2125
27999	TFBS_8581	Nucleosome.occupied	21	0.0875
28000	TFBS_8582	Accessible	172	0.5375
28001	TFBS_8582	Bound	119	0.371875
28002	TFBS_8582	Nucleosome.occupied	29	0.090625
28003	TFBS_8586	Accessible	298	0.718072289156626
28004	TFBS_8586	Bound	43	0.103614457831325
28005	TFBS_8586	Nucleosome.occupied	74	0.178313253012048
28006	TFBS_8587	Accessible	264	0.473967684021544
28007	TFBS_8587	Bound	90	0.161579892280072
28008	TFBS_8587	Nucleosome.occupied	203	0.364452423698384
28009	TFBS_8589	Accessible	25	0.14367816091954
28010	TFBS_8589	Bound	117	0.672413793103448
28011	TFBS_8589	Nucleosome.occupied	32	0.183908045977011
28012	TFBS_8592	Accessible	6	0.0192307692307692
28013	TFBS_8592	Nucleosome.occupied	306	0.980769230769231
28014	TFBS_8596	Accessible	48	0.154838709677419
28015	TFBS_8596	Bound	214	0.690322580645161
28016	TFBS_8596	Nucleosome.occupied	48	0.154838709677419
28017	TFBS_86	Accessible	131	0.271221532091097
28018	TFBS_86	Bound	300	0.62111801242236
28019	TFBS_86	Nucleosome.occupied	52	0.107660455486542
28020	TFBS_8600	Accessible	302	0.652267818574514
28021	TFBS_8600	Bound	35	0.0755939524838013
28022	TFBS_8600	Nucleosome.occupied	126	0.272138228941685
28023	TFBS_8603	Accessible	35	0.178571428571429
28024	TFBS_8603	Bound	139	0.709183673469388
28025	TFBS_8603	Nucleosome.occupied	22	0.112244897959184
28026	TFBS_8607	Accessible	55	0.0881410256410256
28027	TFBS_8607	Bound	200	0.320512820512821
28028	TFBS_8607	Nucleosome.occupied	369	0.591346153846154
28029	TFBS_8609	Accessible	135	0.382436260623229
28030	TFBS_8609	Bound	60	0.169971671388102
28031	TFBS_8609	Nucleosome.occupied	158	0.447592067988669
28032	TFBS_861	Accessible	57	0.186885245901639
28033	TFBS_861	Bound	1	0.00327868852459016
28034	TFBS_861	Nucleosome.occupied	247	0.809836065573771
28035	TFBS_8613	Accessible	78	0.192592592592593
28036	TFBS_8613	Bound	166	0.409876543209877
28037	TFBS_8613	Nucleosome.occupied	161	0.397530864197531
28038	TFBS_8616	Accessible	97	0.473170731707317
28039	TFBS_8616	Bound	87	0.424390243902439
28040	TFBS_8616	Nucleosome.occupied	21	0.102439024390244
28041	TFBS_8618	Accessible	32	0.109965635738832
28042	TFBS_8618	Bound	194	0.666666666666667
28043	TFBS_8618	Nucleosome.occupied	65	0.223367697594502
28044	TFBS_8619	Accessible	59	0.241803278688525
28045	TFBS_8619	Bound	30	0.122950819672131
28046	TFBS_8619	Nucleosome.occupied	155	0.635245901639344
28047	TFBS_862	Accessible	165	0.433070866141732
28048	TFBS_862	Bound	111	0.291338582677165
28049	TFBS_862	Nucleosome.occupied	105	0.275590551181102
28050	TFBS_8628	Accessible	12	0.075
28051	TFBS_8628	Nucleosome.occupied	148	0.925
28052	TFBS_863	Accessible	138	0.277665995975855
28053	TFBS_863	Bound	315	0.633802816901408
28054	TFBS_863	Nucleosome.occupied	44	0.0885311871227364
28055	TFBS_8631	Accessible	31	0.132478632478632
28056	TFBS_8631	Bound	88	0.376068376068376
28057	TFBS_8631	Nucleosome.occupied	115	0.491452991452991
28058	TFBS_8632	Accessible	2	0.0416666666666667
28059	TFBS_8632	Bound	20	0.416666666666667
28060	TFBS_8632	Nucleosome.occupied	26	0.541666666666667
28061	TFBS_8634	Accessible	232	0.532110091743119
28062	TFBS_8634	Bound	122	0.279816513761468
28063	TFBS_8634	Nucleosome.occupied	82	0.188073394495413
28064	TFBS_8638	Accessible	77	0.131175468483816
28065	TFBS_8638	Bound	17	0.0289608177172061
28066	TFBS_8638	Nucleosome.occupied	493	0.839863713798978
28067	TFBS_864	Accessible	161	0.587591240875912
28068	TFBS_864	Bound	6	0.0218978102189781
28069	TFBS_864	Nucleosome.occupied	107	0.39051094890511
28070	TFBS_8640	Accessible	13	0.236363636363636
28071	TFBS_8640	Bound	30	0.545454545454545
28072	TFBS_8640	Nucleosome.occupied	12	0.218181818181818
28073	TFBS_8641	Accessible	101	0.483253588516746
28074	TFBS_8641	Bound	53	0.253588516746411
28075	TFBS_8641	Nucleosome.occupied	55	0.263157894736842
28076	TFBS_8642	Accessible	185	0.542521994134897
28077	TFBS_8642	Bound	11	0.032258064516129
28078	TFBS_8642	Nucleosome.occupied	145	0.425219941348974
28079	TFBS_8643	Accessible	33	0.0736607142857143
28080	TFBS_8643	Bound	195	0.435267857142857
28081	TFBS_8643	Nucleosome.occupied	220	0.491071428571429
28082	TFBS_8644	Accessible	20	0.144927536231884
28083	TFBS_8644	Bound	2	0.0144927536231884
28084	TFBS_8644	Nucleosome.occupied	116	0.840579710144927
28085	TFBS_8646	Accessible	248	0.337414965986395
28086	TFBS_8646	Bound	306	0.416326530612245
28087	TFBS_8646	Nucleosome.occupied	181	0.246258503401361
28088	TFBS_8648	Accessible	55	0.303867403314917
28089	TFBS_8648	Bound	115	0.635359116022099
28090	TFBS_8648	Nucleosome.occupied	11	0.0607734806629834
28091	TFBS_8649	Accessible	186	0.419864559819413
28092	TFBS_8649	Bound	11	0.0248306997742664
28093	TFBS_8649	Nucleosome.occupied	246	0.55530474040632
28094	TFBS_865	Accessible	672	0.174817898022893
28095	TFBS_865	Bound	1321	0.343652445369407
28096	TFBS_865	Nucleosome.occupied	1851	0.4815296566077
28097	TFBS_8651	Accessible	96	0.139737991266376
28098	TFBS_8651	Bound	295	0.429403202328967
28099	TFBS_8651	Nucleosome.occupied	296	0.430858806404658
28100	TFBS_8655	Accessible	4	0.0975609756097561
28101	TFBS_8655	Bound	11	0.268292682926829
28102	TFBS_8655	Nucleosome.occupied	26	0.634146341463415
28103	TFBS_8659	Accessible	194	0.414529914529915
28104	TFBS_8659	Bound	11	0.0235042735042735
28105	TFBS_8659	Nucleosome.occupied	263	0.561965811965812
28106	TFBS_8667	Accessible	81	0.764150943396226
28107	TFBS_8667	Bound	6	0.0566037735849057
28108	TFBS_8667	Nucleosome.occupied	19	0.179245283018868
28109	TFBS_8668	Accessible	59	0.13785046728972
28110	TFBS_8668	Bound	320	0.747663551401869
28111	TFBS_8668	Nucleosome.occupied	49	0.114485981308411
28112	TFBS_8671	Accessible	37	0.246666666666667
28113	TFBS_8671	Bound	50	0.333333333333333
28114	TFBS_8671	Nucleosome.occupied	63	0.42
28115	TFBS_8672	Accessible	20	0.105820105820106
28116	TFBS_8672	Bound	150	0.793650793650794
28117	TFBS_8672	Nucleosome.occupied	19	0.100529100529101
28118	TFBS_8676	Accessible	13	0.419354838709677
28119	TFBS_8676	Nucleosome.occupied	18	0.580645161290323
28120	TFBS_8677	Accessible	52	0.261306532663317
28121	TFBS_8677	Bound	8	0.0402010050251256
28122	TFBS_8677	Nucleosome.occupied	139	0.698492462311558
28123	TFBS_868	Accessible	104	0.742857142857143
28124	TFBS_868	Bound	15	0.107142857142857
28125	TFBS_868	Nucleosome.occupied	21	0.15
28126	TFBS_8681	Accessible	18	0.264705882352941
28127	TFBS_8681	Bound	49	0.720588235294118
28128	TFBS_8681	Nucleosome.occupied	1	0.0147058823529412
28129	TFBS_8682	Accessible	14	0.358974358974359
28130	TFBS_8682	Nucleosome.occupied	25	0.641025641025641
28131	TFBS_8683	Accessible	24	0.195121951219512
28132	TFBS_8683	Bound	55	0.447154471544715
28133	TFBS_8683	Nucleosome.occupied	44	0.357723577235772
28134	TFBS_8685	Accessible	13	0.10655737704918
28135	TFBS_8685	Bound	46	0.377049180327869
28136	TFBS_8685	Nucleosome.occupied	63	0.516393442622951
28137	TFBS_8687	Accessible	85	0.17102615694165
28138	TFBS_8687	Bound	357	0.71830985915493
28139	TFBS_8687	Nucleosome.occupied	55	0.110663983903421
28140	TFBS_8689	Accessible	48	0.32
28141	TFBS_8689	Bound	74	0.493333333333333
28142	TFBS_8689	Nucleosome.occupied	28	0.186666666666667
28143	TFBS_869	Accessible	207	0.472602739726027
28144	TFBS_869	Bound	61	0.139269406392694
28145	TFBS_869	Nucleosome.occupied	170	0.388127853881279
28146	TFBS_8690	Accessible	12	0.142857142857143
28147	TFBS_8690	Bound	55	0.654761904761905
28148	TFBS_8690	Nucleosome.occupied	17	0.202380952380952
28149	TFBS_8691	Accessible	22	0.0623229461756374
28150	TFBS_8691	Bound	146	0.413597733711048
28151	TFBS_8691	Nucleosome.occupied	185	0.524079320113314
28152	TFBS_8692	Accessible	70	0.324074074074074
28153	TFBS_8692	Bound	120	0.555555555555556
28154	TFBS_8692	Nucleosome.occupied	26	0.12037037037037
28155	TFBS_8694	Accessible	8	0.064
28156	TFBS_8694	Nucleosome.occupied	117	0.936
28157	TFBS_8698	Accessible	124	0.343490304709141
28158	TFBS_8698	Bound	144	0.398891966759003
28159	TFBS_8698	Nucleosome.occupied	93	0.257617728531856
28160	TFBS_870	Accessible	6	0.0652173913043478
28161	TFBS_870	Bound	82	0.891304347826087
28162	TFBS_870	Nucleosome.occupied	4	0.0434782608695652
28163	TFBS_8700	Accessible	208	0.481481481481481
28164	TFBS_8700	Bound	98	0.226851851851852
28165	TFBS_8700	Nucleosome.occupied	126	0.291666666666667
28166	TFBS_8701	Accessible	68	0.755555555555556
28167	TFBS_8701	Bound	1	0.0111111111111111
28168	TFBS_8701	Nucleosome.occupied	21	0.233333333333333
28169	TFBS_8704	Accessible	50	0.354609929078014
28170	TFBS_8704	Bound	77	0.546099290780142
28171	TFBS_8704	Nucleosome.occupied	14	0.099290780141844
28172	TFBS_8705	Accessible	130	0.666666666666667
28173	TFBS_8705	Nucleosome.occupied	65	0.333333333333333
28174	TFBS_8706	Accessible	56	0.165680473372781
28175	TFBS_8706	Bound	222	0.656804733727811
28176	TFBS_8706	Nucleosome.occupied	60	0.177514792899408
28177	TFBS_8709	Accessible	67	0.432258064516129
28178	TFBS_8709	Bound	52	0.335483870967742
28179	TFBS_8709	Nucleosome.occupied	36	0.232258064516129
28180	TFBS_8710	Accessible	12	0.521739130434783
28181	TFBS_8710	Nucleosome.occupied	11	0.478260869565217
28182	TFBS_8716	Accessible	225	0.338345864661654
28183	TFBS_8716	Bound	239	0.359398496240601
28184	TFBS_8716	Nucleosome.occupied	201	0.302255639097744
28185	TFBS_8720	Accessible	86	0.276527331189711
28186	TFBS_8720	Bound	176	0.565916398713826
28187	TFBS_8720	Nucleosome.occupied	49	0.157556270096463
28188	TFBS_8723	Accessible	29	0.278846153846154
28189	TFBS_8723	Bound	71	0.682692307692308
28190	TFBS_8723	Nucleosome.occupied	4	0.0384615384615385
28191	TFBS_8724	Accessible	16	0.280701754385965
28192	TFBS_8724	Bound	16	0.280701754385965
28193	TFBS_8724	Nucleosome.occupied	25	0.43859649122807
28194	TFBS_8725	Accessible	188	0.212910532276331
28195	TFBS_8725	Bound	476	0.539071347678369
28196	TFBS_8725	Nucleosome.occupied	219	0.2480181200453
28197	TFBS_8728	Accessible	50	0.208333333333333
28198	TFBS_8728	Bound	1	0.00416666666666667
28199	TFBS_8728	Nucleosome.occupied	189	0.7875
28200	TFBS_8729	Accessible	90	0.775862068965517
28201	TFBS_8729	Bound	12	0.103448275862069
28202	TFBS_8729	Nucleosome.occupied	14	0.120689655172414
28203	TFBS_873	Accessible	37	0.14453125
28204	TFBS_873	Bound	127	0.49609375
28205	TFBS_873	Nucleosome.occupied	92	0.359375
28206	TFBS_8734	Accessible	41	0.539473684210526
28207	TFBS_8734	Bound	7	0.0921052631578947
28208	TFBS_8734	Nucleosome.occupied	28	0.368421052631579
28209	TFBS_8736	Accessible	43	0.344
28210	TFBS_8736	Bound	42	0.336
28211	TFBS_8736	Nucleosome.occupied	40	0.32
28212	TFBS_8737	Accessible	15	0.100671140939597
28213	TFBS_8737	Bound	67	0.449664429530201
28214	TFBS_8737	Nucleosome.occupied	67	0.449664429530201
28215	TFBS_8738	Accessible	12	0.0827586206896552
28216	TFBS_8738	Nucleosome.occupied	133	0.917241379310345
28217	TFBS_8740	Accessible	104	0.371428571428571
28218	TFBS_8740	Bound	76	0.271428571428571
28219	TFBS_8740	Nucleosome.occupied	100	0.357142857142857
28220	TFBS_8743	Accessible	72	0.297520661157025
28221	TFBS_8743	Bound	100	0.413223140495868
28222	TFBS_8743	Nucleosome.occupied	70	0.289256198347107
28223	TFBS_8745	Accessible	95	0.219907407407407
28224	TFBS_8745	Bound	87	0.201388888888889
